audio_stop_number,object_id,media_url,title,in_gallery_version,stop_type,Summary,Comments,Keep?,media_url,audio file URL, collections URL,media_url
530,767,p530.mp3,"Lewis, Gorge of the St. Croix",1,quick,"Artist traveled up the St Croix, kept a journal, painting shows harmony 
between humanity and nature",No results when searched,X,p530.mp3,https://audio-tours.s3.amazonaws.com/p530.mp3,http://collections.artsmia.org/art/767,
532,61,p532.mp3,"Cole, Landscape",1,quick,,,,p532.mp3,https://audio-tours.s3.amazonaws.com/p532.mp3,http://collections.artsmia.org/art/61,
533,2762,p533.mp3,"Richards, Quiet Seascape",1,quick,Discusses the composition of the piece,"Loved the sound of the sea in the background;
it really sets the mood and draws you into the 
painting",Yes,p533.mp3,https://audio-tours.s3.amazonaws.com/p533.mp3,http://collections.artsmia.org/art/2762,
534,1737,p534.mp3,"Roesen, Still Life with Fruit",1,quick,,,,p534.mp3,https://audio-tours.s3.amazonaws.com/p534.mp3,http://collections.artsmia.org/art/1737,
535,1694,p535.mp3,"Moran, Scene on the Tohickon Creek, Autumn",1,quick,Briefly mentions Moran's more famous works; discusses his mastery of color,,Yes,p535.mp3,https://audio-tours.s3.amazonaws.com/p535.mp3,http://collections.artsmia.org/art/1694,
536,5683,p536.mp3,"Nichols, The Twins",1,quick,,,,p536.mp3,https://audio-tours.s3.amazonaws.com/p536.mp3,http://collections.artsmia.org/art/5683,
537,1543,p537.mp3,"Knight, Girl by a Stream, Flanders",1,quick,No audio available online,No audio available online ,X,p537.mp3,https://audio-tours.s3.amazonaws.com/p537.mp3,http://collections.artsmia.org/art/1543,
538,1605,p538.mp3,"Gauffier, Thomas Penrose",1,quick,"Artist left Rome for Florence, sitter has painting materials to 
show intelligence, planes going back into space",No audio available online,X,p538.mp3,https://audio-tours.s3.amazonaws.com/p538.mp3,http://collections.artsmia.org/art/1605,
539,4397,p539.mp3,"Boisselier, View of Colosseum from Orti Farnesiani",1,quick,"Points out details of leaves, stylized landscape, puts this style of painting 
in historical perspective","References other artists, confusing for 
some visitors",,p539.mp3,https://audio-tours.s3.amazonaws.com/p539.mp3,http://collections.artsmia.org/art/4397,
540,60161,p540.mp3,"Fragonard, The Grand Staircase of the Villa atTivoli",1,quick,"Artist's style, career, spent time drawing in garden when training in Italy",Background info on artist,Yes,p540.mp3,https://audio-tours.s3.amazonaws.com/p540.mp3,http://collections.artsmia.org/art/60161,
541,5748,p541.mp3,"Michallon, The Fallen Branch, Fountainebleau",1,quick,"Discusses how you can tell when landscape artists are painting directly from
nature based on the light.","Learning to look at the way artists used light 
in landscapes as a determination of whether
they were painting directly from nature, or just 
in the studio was fascinating; and it's something 
the visitor can carry over into other paintings",Yes,p541.mp3,https://audio-tours.s3.amazonaws.com/p541.mp3,http://collections.artsmia.org/art/5748,
542,3321,p542.mp3,"Russell, The Death Song of Lone Wolf",1,quick,"Honor of Native American people, figure singing final song, knows he won't 
make it out of battle, talks about importance of the artist","Good, I like it",Yes,p542.mp3,https://audio-tours.s3.amazonaws.com/p542.mp3,http://collections.artsmia.org/art/3321,
543,2759,p543.mp3,"Russell, The Signal Fire",1,quick,"Background of artist, great depictions of horses, details of beadwork & 
clothing in this painting",Artist info slightly redundant,No,p543.mp3,https://audio-tours.s3.amazonaws.com/p543.mp3,http://collections.artsmia.org/art/2759,
544,3162,p544.mp3,"Russell, Buffalo Hunt",1,quick,"Artist probably never saw this (most buffalo were gone at this point), 
did research and talked to people","The Charles Russell ones go together, makes 
sense as long as you start in the right place",No,p544.mp3,https://audio-tours.s3.amazonaws.com/p544.mp3,http://collections.artsmia.org/art/3162,
545,,p545.mp3,19th Century,1,quick,,,,p545.mp3,https://audio-tours.s3.amazonaws.com/p545.mp3,http://collections.artsmia.org/art/,
546,11947,p546.mp3,"Bologna, La Fiorenza",1,quick,,,,p546.mp3,https://audio-tours.s3.amazonaws.com/p546.mp3,http://collections.artsmia.org/art/11947,
547,,p547.mp3,Rococo Definition,1,quick,,,,p547.mp3,https://audio-tours.s3.amazonaws.com/p547.mp3,http://collections.artsmia.org/art/,
548,1244,p548.mp3,"Moore, Warrior with Sheild",1,quick,,,,p548.mp3,https://audio-tours.s3.amazonaws.com/p548.mp3,http://collections.artsmia.org/art/1244,
549,9413,p549.mp3,Wu Reception Hall Ancestors (when installed as such),1,quick,,,,p549.mp3,https://audio-tours.s3.amazonaws.com/p549.mp3,http://collections.artsmia.org/art/9413,
550,45837,p550.mp3,Wu Reception Hall Round Stool,1,quick,,,,p550.mp3,https://audio-tours.s3.amazonaws.com/p550.mp3,http://collections.artsmia.org/art/45837,
550,45837,p550.mp3,Wu Reception Hall Round Stool,1,quick,,,,p550.mp3,https://audio-tours.s3.amazonaws.com/p550.mp3,http://collections.artsmia.org/art/5810,
550,45837,p550.mp3,Wu Reception Hall Round Stool,1,quick,,,,p550.mp3,https://audio-tours.s3.amazonaws.com/p550.mp3,http://collections.artsmia.org/art/,
550,5810,p550.mp3,Wu Reception Hall Couch Bed,1,quick,,,,p550.mp3,https://audio-tours.s3.amazonaws.com/p550.mp3,http://collections.artsmia.org/art/45837,
550,5810,p550.mp3,Wu Reception Hall Couch Bed,1,quick,,,,p550.mp3,https://audio-tours.s3.amazonaws.com/p550.mp3,http://collections.artsmia.org/art/5810,
550,5810,p550.mp3,Wu Reception Hall Couch Bed,1,quick,,,,p550.mp3,https://audio-tours.s3.amazonaws.com/p550.mp3,http://collections.artsmia.org/art/,
550,,p550.mp3,Wu Reception Hall Yoke Back Armchair,1,quick,,,,p550.mp3,https://audio-tours.s3.amazonaws.com/p550.mp3,http://collections.artsmia.org/art/45837,
550,,p550.mp3,Wu Reception Hall Yoke Back Armchair,1,quick,,,,p550.mp3,https://audio-tours.s3.amazonaws.com/p550.mp3,http://collections.artsmia.org/art/5810,
550,,p550.mp3,Wu Reception Hall Yoke Back Armchair,1,quick,,,,p550.mp3,https://audio-tours.s3.amazonaws.com/p550.mp3,http://collections.artsmia.org/art/,
552,5756,p552.mp3,Seydou Keita,1,quick,,,,p552.mp3,https://audio-tours.s3.amazonaws.com/p552.mp3,http://collections.artsmia.org/art/5756,
553,13621,p553.mp3,Man's shoulder pouch,1,quick,,,,p553.mp3,https://audio-tours.s3.amazonaws.com/p553.mp3,http://collections.artsmia.org/art/13621,
554,59773,p554.mp3,Comb with Crane Symbols,1,quick,,,,p554.mp3,https://audio-tours.s3.amazonaws.com/p554.mp3,http://collections.artsmia.org/art/59773,
555,13141,p555.mp3,Girl's Dress -  Southern plains style,1,quick,,,,p555.mp3,https://audio-tours.s3.amazonaws.com/p555.mp3,http://collections.artsmia.org/art/13141,
556,5927,p556.mp3,Hanta-po (get out of the way),1,quick,,,,p556.mp3,https://audio-tours.s3.amazonaws.com/p556.mp3,http://collections.artsmia.org/art/5927,
557,5543,p557.mp3,Miniature Gunstock war Club,1,quick,,,,p557.mp3,https://audio-tours.s3.amazonaws.com/p557.mp3,http://collections.artsmia.org/art/5543,
558,3889,p558.mp3,Pipe Bowl,1,quick,,,,p558.mp3,https://audio-tours.s3.amazonaws.com/p558.mp3,http://collections.artsmia.org/art/3889,
559,,p559.mp3,Female Doll,1,quick,,,,p559.mp3,https://audio-tours.s3.amazonaws.com/p559.mp3,http://collections.artsmia.org/art/,
560,2090,p560.mp3,Man Doll,1,quick,,,,p560.mp3,https://audio-tours.s3.amazonaws.com/p560.mp3,http://collections.artsmia.org/art/2090,
561,4958,p561.mp3,"4 Ladles, Seneca",1,quick,,,,p561.mp3,https://audio-tours.s3.amazonaws.com/p561.mp3,http://collections.artsmia.org/art/4958,
561,4958,p561.mp3,"4 Ladles, Seneca",1,quick,,,,p561.mp3,https://audio-tours.s3.amazonaws.com/p561.mp3,http://collections.artsmia.org/art/3890,
561,4958,p561.mp3,"4 Ladles, Seneca",1,quick,,,,p561.mp3,https://audio-tours.s3.amazonaws.com/p561.mp3,http://collections.artsmia.org/art/3891,
561,4958,p561.mp3,"4 Ladles, Seneca",1,quick,,,,p561.mp3,https://audio-tours.s3.amazonaws.com/p561.mp3,http://collections.artsmia.org/art/4468,
561,3890,p561.mp3,"4 Ladles, Seneca",1,quick,,,,p561.mp3,https://audio-tours.s3.amazonaws.com/p561.mp3,http://collections.artsmia.org/art/4958,
561,3890,p561.mp3,"4 Ladles, Seneca",1,quick,,,,p561.mp3,https://audio-tours.s3.amazonaws.com/p561.mp3,http://collections.artsmia.org/art/3890,
561,3890,p561.mp3,"4 Ladles, Seneca",1,quick,,,,p561.mp3,https://audio-tours.s3.amazonaws.com/p561.mp3,http://collections.artsmia.org/art/3891,
561,3890,p561.mp3,"4 Ladles, Seneca",1,quick,,,,p561.mp3,https://audio-tours.s3.amazonaws.com/p561.mp3,http://collections.artsmia.org/art/4468,
561,3891,p561.mp3,"4 Ladles, Seneca",1,quick,,,,p561.mp3,https://audio-tours.s3.amazonaws.com/p561.mp3,http://collections.artsmia.org/art/4958,
561,3891,p561.mp3,"4 Ladles, Seneca",1,quick,,,,p561.mp3,https://audio-tours.s3.amazonaws.com/p561.mp3,http://collections.artsmia.org/art/3890,
561,3891,p561.mp3,"4 Ladles, Seneca",1,quick,,,,p561.mp3,https://audio-tours.s3.amazonaws.com/p561.mp3,http://collections.artsmia.org/art/3891,
561,3891,p561.mp3,"4 Ladles, Seneca",1,quick,,,,p561.mp3,https://audio-tours.s3.amazonaws.com/p561.mp3,http://collections.artsmia.org/art/4468,
561,4468,p561.mp3,"4 Ladles, Seneca",1,quick,,,,p561.mp3,https://audio-tours.s3.amazonaws.com/p561.mp3,http://collections.artsmia.org/art/4958,
561,4468,p561.mp3,"4 Ladles, Seneca",1,quick,,,,p561.mp3,https://audio-tours.s3.amazonaws.com/p561.mp3,http://collections.artsmia.org/art/3890,
561,4468,p561.mp3,"4 Ladles, Seneca",1,quick,,,,p561.mp3,https://audio-tours.s3.amazonaws.com/p561.mp3,http://collections.artsmia.org/art/3891,
561,4468,p561.mp3,"4 Ladles, Seneca",1,quick,,,,p561.mp3,https://audio-tours.s3.amazonaws.com/p561.mp3,http://collections.artsmia.org/art/4468,
562,,p562.mp3,"Birch Bark Bitten Patterns, Ojibwe",1,quick,,,,p562.mp3,https://audio-tours.s3.amazonaws.com/p562.mp3,http://collections.artsmia.org/art/,
563,4709,p563.mp3,"Old Bull, Winter Horse Raid, Muslin Painting",1,quick,,,,p563.mp3,https://audio-tours.s3.amazonaws.com/p563.mp3,http://collections.artsmia.org/art/4709,
564,3895,p564.mp3,Animal Head Bowl,1,quick,,,,p564.mp3,https://audio-tours.s3.amazonaws.com/p564.mp3,http://collections.artsmia.org/art/3895,
565,4314,p565.mp3,"Crane Head Ladle, Lakota",1,quick,,,,p565.mp3,https://audio-tours.s3.amazonaws.com/p565.mp3,http://collections.artsmia.org/art/4314,
566,,p566.mp3,"Leggings, Lakota",1,quick,,,,p566.mp3,https://audio-tours.s3.amazonaws.com/p566.mp3,http://collections.artsmia.org/art/,
567,2104,p567.mp3,"Vest, Lakota",1,quick,,,,p567.mp3,https://audio-tours.s3.amazonaws.com/p567.mp3,http://collections.artsmia.org/art/2104,
568,3257,p568.mp3,Todd Webb,1,quick,,,,p568.mp3,https://audio-tours.s3.amazonaws.com/p568.mp3,http://collections.artsmia.org/art/3257,
569,81596,p569.mp3,Porcelain Plate w. Eagle & Fort Snelling,1,quick,,,,p569.mp3,https://audio-tours.s3.amazonaws.com/p569.mp3,http://collections.artsmia.org/art/81596,
570,,p570.mp3,Frank Lloyd Wright Dining Table and Chairs,1,quick,"Points out octagonal forms, manipulation of space, bringing people together",No audio available online,X,p570.mp3,https://audio-tours.s3.amazonaws.com/p570.mp3,http://collections.artsmia.org/art/,
571,30767,p571.mp3,Skylight from Madison State Bank,1,quick,Describes how they reproduced the missing three panels,Somewhat repetitive,No,p571.mp3,https://audio-tours.s3.amazonaws.com/p571.mp3,http://collections.artsmia.org/art/30767,
572,5741,p572.mp3,"Gates, Monumental Vase",1,quick,,,,p572.mp3,https://audio-tours.s3.amazonaws.com/p572.mp3,http://collections.artsmia.org/art/5741,
573,1633,p573.mp3,"Epstein, Female Figure",1,quick,,,,p573.mp3,https://audio-tours.s3.amazonaws.com/p573.mp3,http://collections.artsmia.org/art/1633,
574,4523,p574.mp3,Kapkap,1,quick,,,,p574.mp3,https://audio-tours.s3.amazonaws.com/p574.mp3,http://collections.artsmia.org/art/4523,
575,51803,p575.mp3,Prestige Bowl,1,quick,,,,p575.mp3,https://audio-tours.s3.amazonaws.com/p575.mp3,http://collections.artsmia.org/art/51803,
576,12133,p576.mp3,Bull Roarer,1,quick,,,,p576.mp3,https://audio-tours.s3.amazonaws.com/p576.mp3,http://collections.artsmia.org/art/12133,
577,83923,p577.mp3,Sulka Dance Mask,1,quick,,,,p577.mp3,https://audio-tours.s3.amazonaws.com/p577.mp3,http://collections.artsmia.org/art/83923,
579,9920,p579.mp3,Maori House Panel,1,quick,,,,p579.mp3,https://audio-tours.s3.amazonaws.com/p579.mp3,http://collections.artsmia.org/art/9920,
581,12134,p581.mp3,Zen Rock Garden,1,quick,,,,p581.mp3,https://audio-tours.s3.amazonaws.com/p581.mp3,http://collections.artsmia.org/art/12134,
581,12134,p581.mp3,Zen Rock Garden,1,quick,,,,p581.mp3,https://audio-tours.s3.amazonaws.com/p581.mp3,http://collections.artsmia.org/art/12134,
581,12134,p581.mp3,Zen Rock Garden,1,quick,,,,p581.mp3,https://audio-tours.s3.amazonaws.com/p581.mp3,http://collections.artsmia.org/art/12134,
581,12134,p581.mp3,Zen Rock Garden,1,quick,,,,p581.mp3,https://audio-tours.s3.amazonaws.com/p581.mp3,http://collections.artsmia.org/art/12134,
582,2031,p582.mp3,"Tristan, The Holy Family",1,quick,,,,p582.mp3,https://audio-tours.s3.amazonaws.com/p582.mp3,http://collections.artsmia.org/art/2031,
583,3632,p583.mp3,"Di Bonaventuea, Madonna and Child",1,quick,,,,p583.mp3,https://audio-tours.s3.amazonaws.com/p583.mp3,http://collections.artsmia.org/art/3632,
584,1679,p584.mp3,"di Cione, Standing Madonna and Child",1,quick,,,,p584.mp3,https://audio-tours.s3.amazonaws.com/p584.mp3,http://collections.artsmia.org/art/1679,
585,1588,p585.mp3,"Cortona, Portrait of Cardinal Pietro Maria Borghese",1,quick,"Talks about artist's other work, details that tell us about the sitter",,Yes,p585.mp3,https://audio-tours.s3.amazonaws.com/p585.mp3,http://collections.artsmia.org/art/1588,
586,5548,p586.mp3,Tonga Club,1,quick,,,,p586.mp3,https://audio-tours.s3.amazonaws.com/p586.mp3,http://collections.artsmia.org/art/5548,
587,83909,p587.mp3,Fiji club,1,quick,,,,p587.mp3,https://audio-tours.s3.amazonaws.com/p587.mp3,http://collections.artsmia.org/art/83909,
588,5877,p588.mp3,Stilt step,1,quick,,,,p588.mp3,https://audio-tours.s3.amazonaws.com/p588.mp3,http://collections.artsmia.org/art/5877,
590,1650,p590.mp3,Gope Board,1,quick,,,,p590.mp3,https://audio-tours.s3.amazonaws.com/p590.mp3,http://collections.artsmia.org/art/1650,
591,2138,p591.mp3,"Bis Pole, Asmat",1,quick,,,,p591.mp3,https://audio-tours.s3.amazonaws.com/p591.mp3,http://collections.artsmia.org/art/2138,
592,,p592.mp3,"Pipe Bowl, Mississippian",1,quick,,,,p592.mp3,https://audio-tours.s3.amazonaws.com/p592.mp3,http://collections.artsmia.org/art/,
593,46506,p593.mp3,Birdstone. Mississippian,1,quick,,,,p593.mp3,https://audio-tours.s3.amazonaws.com/p593.mp3,http://collections.artsmia.org/art/46506,
594,89890,p594.mp3,"Bowl, Hohokam",1,quick,,,,p594.mp3,https://audio-tours.s3.amazonaws.com/p594.mp3,http://collections.artsmia.org/art/89890,
595,84304,p595.mp3,"Leopard Pendant, Benin",1,quick,,,,p595.mp3,https://audio-tours.s3.amazonaws.com/p595.mp3,http://collections.artsmia.org/art/84304,
596,89618,p596.mp3,"Ancestral Post, Yoruba",1,quick,,,,p596.mp3,https://audio-tours.s3.amazonaws.com/p596.mp3,http://collections.artsmia.org/art/89618,
597,,p597.mp3,"Linguist's staff, Asante",1,quick,,,,p597.mp3,https://audio-tours.s3.amazonaws.com/p597.mp3,http://collections.artsmia.org/art/,
598,95062,p598.mp3,"Bird Mask, Cameroon",1,quick,,,,p598.mp3,https://audio-tours.s3.amazonaws.com/p598.mp3,http://collections.artsmia.org/art/95062,
599,,p599.mp3,"Statue-Female, Vili",1,quick,,,,p599.mp3,https://audio-tours.s3.amazonaws.com/p599.mp3,http://collections.artsmia.org/art/,
600,33878,p600.mp3,"Spiro, Falcon Earspool, Spiro",1,quick,,,,p600.mp3,https://audio-tours.s3.amazonaws.com/p600.mp3,http://collections.artsmia.org/art/33878,
603,33879,p603.mp3,Sun Earspool,1,quick,,,,p603.mp3,https://audio-tours.s3.amazonaws.com/p603.mp3,http://collections.artsmia.org/art/33879,
604,4242,p604.mp3,"Spiro, Sun Gorget",1,quick,,,,p604.mp3,https://audio-tours.s3.amazonaws.com/p604.mp3,http://collections.artsmia.org/art/4242,
607,8673,p607.mp3,"Hand/Eye Gorget, Spiro",1,quick,,,,p607.mp3,https://audio-tours.s3.amazonaws.com/p607.mp3,http://collections.artsmia.org/art/8673,
608,,p608.mp3,Native American Church-general intro,1,quick,,,,p608.mp3,https://audio-tours.s3.amazonaws.com/p608.mp3,http://collections.artsmia.org/art/,
610,756,p610.mp3,"Mexico, House Group",1,quick,,,,p610.mp3,https://audio-tours.s3.amazonaws.com/p610.mp3,http://collections.artsmia.org/art/756,
613,5871,p613.mp3,"Belindo, Feathered Fan",1,quick,,,,p613.mp3,https://audio-tours.s3.amazonaws.com/p613.mp3,http://collections.artsmia.org/art/5871,
614,192,p614.mp3,Ceremonial Object Container,1,quick,,,,p614.mp3,https://audio-tours.s3.amazonaws.com/p614.mp3,http://collections.artsmia.org/art/192,
617,13612,p617.mp3,"Silver: WaterBirds, Navajo",1,quick,,,,p617.mp3,https://audio-tours.s3.amazonaws.com/p617.mp3,http://collections.artsmia.org/art/13612,
617,13612,p617.mp3,"Silver: WaterBirds, Navajo",1,quick,,,,p617.mp3,https://audio-tours.s3.amazonaws.com/p617.mp3,http://collections.artsmia.org/art/,
617,,p617.mp3,"Silver: WaterBirds, Navajo",1,quick,,,,p617.mp3,https://audio-tours.s3.amazonaws.com/p617.mp3,http://collections.artsmia.org/art/13612,
617,,p617.mp3,"Silver: WaterBirds, Navajo",1,quick,,,,p617.mp3,https://audio-tours.s3.amazonaws.com/p617.mp3,http://collections.artsmia.org/art/,
620,1677,p620.mp3,"Pencz, Portrait of a Girl",1,quick,,,,p620.mp3,https://audio-tours.s3.amazonaws.com/p620.mp3,http://collections.artsmia.org/art/1677,
621,1671,p621.mp3,"Master of the Brunswick Dyptich, Presentation in the Temple",1,quick,,,,p621.mp3,https://audio-tours.s3.amazonaws.com/p621.mp3,http://collections.artsmia.org/art/1671,
622,1735,p622.mp3,"Gaulli, Diana the Huntress",1,quick,,,,p622.mp3,https://audio-tours.s3.amazonaws.com/p622.mp3,http://collections.artsmia.org/art/1735,
623,1543,p623.mp3,"Rosa, Saint Humphrey",1,quick,,,,p623.mp3,https://audio-tours.s3.amazonaws.com/p623.mp3,http://collections.artsmia.org/art/1543,
624,1275,p624.mp3,"da Conegliano, Madonna and Child",1,quick,,,,p624.mp3,https://audio-tours.s3.amazonaws.com/p624.mp3,http://collections.artsmia.org/art/1275,
625,282,p625.mp3,"Bourdon, Moses and the Daughters of Jethro",1,quick,"Stage like setting, describes figures' actions, drama of the scene, 
naturalism paired with artificial composition",,Yes,p625.mp3,https://audio-tours.s3.amazonaws.com/p625.mp3,http://collections.artsmia.org/art/282,
626,608,p626.mp3,Mesoamerican Ball games yoke,1,quick,,,,p626.mp3,https://audio-tours.s3.amazonaws.com/p626.mp3,http://collections.artsmia.org/art/608,
628,761,p628.mp3,"Rattle in the Shape of a Ball Player, Vera Cruz",1,quick,,,,p628.mp3,https://audio-tours.s3.amazonaws.com/p628.mp3,http://collections.artsmia.org/art/761,
629,,p629.mp3,Definition of Mannerism,1,quick,,,,p629.mp3,https://audio-tours.s3.amazonaws.com/p629.mp3,http://collections.artsmia.org/art/,
630,,p630.mp3,Prints & Drawings General Panel,1,quick,,,,p630.mp3,https://audio-tours.s3.amazonaws.com/p630.mp3,http://collections.artsmia.org/art/,
